category,file,line,text
ignore-comment,Helpers\ReportPdfExporter.cs,440,/// 关节角度曲线图区域
maybe,Helpers\ReportPdfExporter.cs,457,"column.Item().Text(""关节角度-时间曲线"")"
maybe,Helpers\ReportPdfExporter.cs,465,"(""hip"", ""髋关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPdfExporter.cs,466,"(""knee"", ""膝关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPdfExporter.cs,467,"(""ankle"", ""踝关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPdfExporter.cs,468,"(""pelvis"", ""骨盆角度-时间曲线（冠状面）"")"
ignore-comment,Helpers\ReportPdfExporter.cs,486,/// 质量控制信息
maybe,Helpers\ReportPdfExporter.cs,492,"column.Item().Text(""质量控制信息"")"
maybe,Helpers\ReportPdfExporter.cs,506,"table.Cell().Element(c => CreateParameterCell(c, ""有效帧比例"","
maybe,Helpers\ReportPdfExporter.cs,508,"table.Cell().Element(c => CreateQualityStatusCell(c, ""遮挡预警"", qc.OcclusionWarning));"
maybe,Helpers\ReportPdfExporter.cs,509,"table.Cell().Element(c => CreateQualityStatusCell(c, ""丢点预警"", qc.MissingPointWarning));"
ignore-comment,Helpers\ReportPdfExporter.cs,515,/// 分析元信息
maybe,Helpers\ReportPdfExporter.cs,521,"column.Item().Text(""分析信息"")"
maybe,Helpers\ReportPdfExporter.cs,539,"table.Cell().Text(""算法版本"").FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,541,"table.Cell().Text(""模型版本"").FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,543,"table.Cell().Text(""分析耗时"").FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,545,"? $""{analysisResult.AnalysisDurationSeconds:F1}秒"" : ""--"");"
maybe,Helpers\ReportPdfExporter.cs,547,"table.Cell().Text(""分析时间"").FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,549,"table.Cell().Text(""协议版本"").FontColor(Colors.Grey.Medium);"
ignore-comment,Helpers\ReportPdfExporter.cs,558,/// 创建质量状态单元格（PDF版）
maybe,Helpers\ReportPdfExporter.cs,574,"column.Item().Text(hasWarning ? ""? 是"" : ""? 否"")"
ignore-comment,Helpers\ReportPdfExporter.cs,583,/// 页脚
maybe,Helpers\ReportPdfExporter.cs,595,"row.RelativeItem().Text($""生成时间：{report.CreatedAt:yyyy年MM月dd日 HH:mm}"")"
maybe,Helpers\ReportPdfExporter.cs,601,"text.Span(""第 "").FontSize(8).FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,603,"text.Span("" 页 / 共 "").FontSize(8).FontColor(Colors.Grey.Medium);"
maybe,Helpers\ReportPdfExporter.cs,605,"text.Span("" 页"").FontSize(8).FontColor(Colors.Grey.Medium);"
ignore,Helpers\ReportPdfExporter.cs,617,#region 辅助方法
ignore-comment,Helpers\ReportPdfExporter.cs,620,/// 掩码证件号
ignore-comment,Helpers\ReportPdfExporter.cs,630,/// 获取报告状态文本
must,Helpers\ReportPdfExporter.cs,636,"ReportStatus.Draft => ""待生成"","
must,Helpers\ReportPdfExporter.cs,637,"ReportStatus.Completed => ""已生成"","
must,Helpers\ReportPdfExporter.cs,638,"ReportStatus.Printed => ""已生成"","
must,Helpers\ReportPdfExporter.cs,639,"ReportStatus.Outdated => ""需重新生成"","
maybe,Helpers\ReportPdfExporter.cs,640,"_ => ""未知"""
ignore-comment,Helpers\ReportPreviewHelper.cs,15,/// 报告预览帮助类
ignore-comment,Helpers\ReportPreviewHelper.cs,16,/// 用于生成报告的FlowDocument预览
ignore-comment,Helpers\ReportPreviewHelper.cs,21,/// 生成报告FlowDocument
ignore-comment,Helpers\ReportPreviewHelper.cs,23,"/// <param name=""report"">报告数据</param>"
ignore-comment,Helpers\ReportPreviewHelper.cs,24,"/// <param name=""unitName"">单位名称</param>"
ignore-comment,Helpers\ReportPreviewHelper.cs,25,"/// <param name=""logoPath"">Logo路径（可选）</param>"
ignore-comment,Helpers\ReportPreviewHelper.cs,38,// 报告头部
ignore-comment,Helpers\ReportPreviewHelper.cs,41,// 患者信息
ignore-comment,Helpers\ReportPreviewHelper.cs,44,// 测量信息
ignore-comment,Helpers\ReportPreviewHelper.cs,47,// 步态参数
ignore-comment,Helpers\ReportPreviewHelper.cs,50,// 运动学参数汇总
ignore-comment,Helpers\ReportPreviewHelper.cs,53,// 关节角度曲线图
ignore-comment,Helpers\ReportPreviewHelper.cs,56,// 质量控制信息
ignore-comment,Helpers\ReportPreviewHelper.cs,59,// 分析信息
ignore-comment,Helpers\ReportPreviewHelper.cs,62,// 医生意见
ignore-comment,Helpers\ReportPreviewHelper.cs,65,// 页脚
ignore-comment,Helpers\ReportPreviewHelper.cs,72,/// 添加报告头部
ignore-comment,Helpers\ReportPreviewHelper.cs,89,// 单位名称
ignore-comment,Helpers\ReportPreviewHelper.cs,102,// 报告标题
must,Helpers\ReportPreviewHelper.cs,103,"var titleParagraph = new Paragraph(new Run(""步态分析报告""))"
ignore-comment,Helpers\ReportPreviewHelper.cs,112,// 报告编号
must,Helpers\ReportPreviewHelper.cs,113,"var numberParagraph = new Paragraph(new Run($""报告编号：{reportNumber}""))"
ignore-comment,Helpers\ReportPreviewHelper.cs,122,// 分隔线
ignore-comment,Helpers\ReportPreviewHelper.cs,153,/// 添加患者信息
maybe,Helpers\ReportPreviewHelper.cs,160,"AddSectionTitle(document, ""患者信息"");"
ignore-comment,Helpers\ReportPreviewHelper.cs,164,// 第一行：姓名、性别、年龄
maybe,Helpers\ReportPreviewHelper.cs,166,"row1.Cells.Add(CreateLabelCell(""姓名""));"
maybe,Helpers\ReportPreviewHelper.cs,168,"row1.Cells.Add(CreateLabelCell(""性别""));"
maybe,Helpers\ReportPreviewHelper.cs,169,"row1.Cells.Add(CreateValueCell(patient.Gender == Gender.Male ? ""男"" : ""女""));"
maybe,Helpers\ReportPreviewHelper.cs,170,"row1.Cells.Add(CreateLabelCell(""年龄""));"
maybe,Helpers\ReportPreviewHelper.cs,171,"row1.Cells.Add(CreateValueCell($""{patient.Age}岁""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,174,// 第二行：电话、证件号
maybe,Helpers\ReportPreviewHelper.cs,176,"row2.Cells.Add(CreateLabelCell(""联系电话""));"
maybe,Helpers\ReportPreviewHelper.cs,178,"row2.Cells.Add(CreateLabelCell(""证件号码""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,188,/// 添加测量信息
maybe,Helpers\ReportPreviewHelper.cs,195,"AddSectionTitle(document, ""测量信息"");"
ignore-comment,Helpers\ReportPreviewHelper.cs,199,// 第一行：测量日期、操作员
maybe,Helpers\ReportPreviewHelper.cs,201,"row1.Cells.Add(CreateLabelCell(""测量日期""));"
maybe,Helpers\ReportPreviewHelper.cs,203,"row1.Cells.Add(CreateLabelCell(""操作员""));"
maybe,Helpers\ReportPreviewHelper.cs,205,"row1.Cells.Add(CreateLabelCell(""测量状态""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,209,// 第二行：测量时长
maybe,Helpers\ReportPreviewHelper.cs,211,"row2.Cells.Add(CreateLabelCell(""测量时长""));"
maybe,Helpers\ReportPreviewHelper.cs,212,"row2.Cells.Add(CreateValueCell(measurement.DurationSeconds.HasValue ? $""{measurement.DurationSeconds.Value}秒"" : ""--""));"
maybe,Helpers\ReportPreviewHelper.cs,213,"row2.Cells.Add(CreateLabelCell(""报告生成""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,223,/// 添加步态参数
maybe,Helpers\ReportPreviewHelper.cs,229,"AddSectionTitle(document, ""步态参数"");"
ignore-comment,Helpers\ReportPreviewHelper.cs,237,// 定义列
ignore-comment,Helpers\ReportPreviewHelper.cs,245,// 第一行
maybe,Helpers\ReportPreviewHelper.cs,247,"row1.Cells.Add(CreateParameterCell(""步幅（左）"", gait?.StrideLengthLeft, ""cm""));"
maybe,Helpers\ReportPreviewHelper.cs,248,"row1.Cells.Add(CreateParameterCell(""步幅（右）"", gait?.StrideLengthRight, ""cm""));"
maybe,Helpers\ReportPreviewHelper.cs,249,"row1.Cells.Add(CreateParameterCell(""步频"", gait?.Cadence, ""步/分""));"
maybe,Helpers\ReportPreviewHelper.cs,250,"row1.Cells.Add(CreateParameterCell(""步速"", gait?.Velocity, ""m/s""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,253,// 第二行
maybe,Helpers\ReportPreviewHelper.cs,255,"row2.Cells.Add(CreateParameterCell(""左脚支撑相"", gait?.StancePhaseLeft, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,256,"row2.Cells.Add(CreateParameterCell(""右脚支撑相"", gait?.StancePhaseRight, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,257,"row2.Cells.Add(CreateParameterCell(""双支撑时间"", gait?.DoubleSupport, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,258,"row2.Cells.Add(CreateParameterCell(""步宽"", gait?.StepWidth, ""cm""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,261,// 第三行
maybe,Helpers\ReportPreviewHelper.cs,263,"row3.Cells.Add(CreateParameterCell(""摆动相（左）"", gait?.SwingPhaseLeft, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,264,"row3.Cells.Add(CreateParameterCell(""摆动相（右）"", gait?.SwingPhaseRight, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,265,"row3.Cells.Add(CreateParameterCell(""对称性指数"", gait?.SymmetryIndex, """"));"
maybe,Helpers\ReportPreviewHelper.cs,266,"row3.Cells.Add(CreateParameterCell(""变异系数"", gait?.VariabilityCoefficient, ""%""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,273,/// 添加运动学参数汇总表
maybe,Helpers\ReportPreviewHelper.cs,279,"AddSectionTitle(document, ""运动学参数（ROM）"");"
maybe,Helpers\ReportPreviewHelper.cs,295,"row.Cells.Add(CreateParameterCell(""髋关节 ROM"", summary.HipRomDeg, ""°""));"
maybe,Helpers\ReportPreviewHelper.cs,296,"row.Cells.Add(CreateParameterCell(""膝关节 ROM"", summary.KneeRomDeg, ""°""));"
maybe,Helpers\ReportPreviewHelper.cs,297,"row.Cells.Add(CreateParameterCell(""踝关节 ROM"", summary.AnkleRomDeg, ""°""));"
maybe,Helpers\ReportPreviewHelper.cs,298,"row.Cells.Add(CreateParameterCell(""骨盆冠状面 ROM"", summary.PelvisCoronalRomDeg, ""°""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,305,/// 添加关节角度曲线图区域
ignore-comment,Helpers\ReportPreviewHelper.cs,316,// 获取 ChartService
maybe,Helpers\ReportPreviewHelper.cs,323,"AddSectionTitle(document, ""关节角度-时间曲线"");"
maybe,Helpers\ReportPreviewHelper.cs,327,"(""hip"", ""髋关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPreviewHelper.cs,328,"(""knee"", ""膝关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPreviewHelper.cs,329,"(""ankle"", ""踝关节角度-时间曲线（矢状面）""),"
maybe,Helpers\ReportPreviewHelper.cs,330,"(""pelvis"", ""骨盆角度-时间曲线（冠状面）"")"
ignore-comment,Helpers\ReportPreviewHelper.cs,342,/// 添加质量控制信息
maybe,Helpers\ReportPreviewHelper.cs,348,"AddSectionTitle(document, ""质量控制信息"");"
maybe,Helpers\ReportPreviewHelper.cs,364,"row.Cells.Add(CreateParameterCell(""有效帧比例"", qc.ValidFrameRatio.HasValue ? qc.ValidFrameRatio * 100 : null, ""%""));"
maybe,Helpers\ReportPreviewHelper.cs,365,"row.Cells.Add(CreateQualityStatusCell(""遮挡预警"", qc.OcclusionWarning));"
maybe,Helpers\ReportPreviewHelper.cs,366,"row.Cells.Add(CreateQualityStatusCell(""丢点预警"", qc.MissingPointWarning));"
ignore-comment,Helpers\ReportPreviewHelper.cs,373,/// 添加分析元信息
maybe,Helpers\ReportPreviewHelper.cs,379,"AddSectionTitle(document, ""分析信息"");"
maybe,Helpers\ReportPreviewHelper.cs,384,"row1.Cells.Add(CreateLabelCell(""算法版本""));"
maybe,Helpers\ReportPreviewHelper.cs,386,"row1.Cells.Add(CreateLabelCell(""模型版本""));"
maybe,Helpers\ReportPreviewHelper.cs,388,"row1.Cells.Add(CreateLabelCell(""分析耗时""));"
maybe,Helpers\ReportPreviewHelper.cs,389,"row1.Cells.Add(CreateValueCell(analysisResult.AnalysisDurationSeconds.HasValue ? $""{analysisResult.AnalysisDurationSeconds:F1}秒"" : ""--""));"
maybe,Helpers\ReportPreviewHelper.cs,393,"row2.Cells.Add(CreateLabelCell(""分析时间""));"
maybe,Helpers\ReportPreviewHelper.cs,395,"row2.Cells.Add(CreateLabelCell(""协议版本""));"
ignore-comment,Helpers\ReportPreviewHelper.cs,405,/// 嵌入图表图片到 FlowDocument
ignore-comment,Helpers\ReportPreviewHelper.cs,431,/// 创建质量状态单元格
must,Helpers\ReportPreviewHelper.cs,455,"Text = hasWarning ? ""? 是"" : ""? 否"","
ignore-comment,Helpers\ReportPreviewHelper.cs,470,/// 添加医生意见
maybe,Helpers\ReportPreviewHelper.cs,474,"AddSectionTitle(document, ""医生意见"");"
maybe,Helpers\ReportPreviewHelper.cs,479,"opinion = ""（暂无医生意见）"";"
ignore-comment,Helpers\ReportPreviewHelper.cs,502,/// 添加页脚
maybe,Helpers\ReportPreviewHelper.cs,516,"footerParagraph.Inlines.Add(new Run($""报告生成时间：{report.CreatedAt:yyyy年MM月dd日 HH:mm}""));"
must,Helpers\ReportPreviewHelper.cs,518,"footerParagraph.Inlines.Add(new Run($""状态：{GetReportStatusText(report.Status)}""));"
ignore,Helpers\ReportPreviewHelper.cs,523,#region 辅助方法
ignore-comment,Helpers\ReportPreviewHelper.cs,526,/// 添加区域标题
ignore-comment,Helpers\ReportPreviewHelper.cs,541,/// 添加分隔线
ignore-comment,Helpers\ReportPreviewHelper.cs,555,/// 创建信息表格
ignore-comment,Helpers\ReportPreviewHelper.cs,565,// 6列：标签-值 x 3
ignore-comment,Helpers\ReportPreviewHelper.cs,577,/// 创建标签单元格
ignore-comment,Helpers\ReportPreviewHelper.cs,590,/// 创建值单元格
ignore-comment,Helpers\ReportPreviewHelper.cs,603,/// 创建参数单元格
ignore-comment,Helpers\ReportPreviewHelper.cs,617,// 标签
ignore-comment,Helpers\ReportPreviewHelper.cs,626,// 值
ignore-comment,Helpers\ReportPreviewHelper.cs,637,// 单位
ignore-comment,Helpers\ReportPreviewHelper.cs,652,/// 掩码证件号
ignore-comment,Helpers\ReportPreviewHelper.cs,662,/// 获取测量状态文本
maybe,Helpers\ReportPreviewHelper.cs,668,"MeasurementStatus.Pending => ""待处理"","
maybe,Helpers\ReportPreviewHelper.cs,669,"MeasurementStatus.InProgress => ""分析中"","
maybe,Helpers\ReportPreviewHelper.cs,670,"MeasurementStatus.Completed => ""已完成"","
maybe,Helpers\ReportPreviewHelper.cs,671,"MeasurementStatus.Cancelled => ""待处理"","
maybe,Helpers\ReportPreviewHelper.cs,672,"MeasurementStatus.Failed => ""分析失败"","
maybe,Helpers\ReportPreviewHelper.cs,673,"_ => ""未知"""
ignore-comment,Helpers\ReportPreviewHelper.cs,678,/// 获取报告状态文本
must,Helpers\ReportPreviewHelper.cs,684,"ReportStatus.Draft => ""待生成"","
must,Helpers\ReportPreviewHelper.cs,685,"ReportStatus.Completed => ""已生成"","
must,Helpers\ReportPreviewHelper.cs,686,"ReportStatus.Printed => ""已生成"","
must,Helpers\ReportPreviewHelper.cs,687,"ReportStatus.Outdated => ""需重新生成"","
maybe,Helpers\ReportPreviewHelper.cs,688,"_ => ""未知"""
ignore-comment,Models\AppSettings.cs,6,/// 应用设置模型
ignore-comment,Models\AppSettings.cs,11,/// 应用设置
ignore-comment,Models\AppSettings.cs,16,/// 数据库设置
ignore-comment,Models\AppSettings.cs,21,/// 自动备份设置
ignore-comment,Models\AppSettings.cs,26,/// 单位设置
ignore-comment,Models\AppSettings.cs,31,/// 登录凭据设置
ignore-comment,Models\AppSettings.cs,36,/// 算法配置
ignore-comment,Models\AppSettings.cs,41,/// 在线更新配置
ignore-comment,Models\AppSettings.cs,47,/// 应用程序设置
ignore-comment,Models\AppSettings.cs,52,/// 语言
ignore-comment,Models\AppSettings.cs,57,/// 主题
ignore-comment,Models\AppSettings.cs,62,/// 主题色（十六进制颜色值，如 #FF009EDB）
ignore-comment,Models\AppSettings.cs,68,/// 在线更新设置
ignore-comment,Models\AppSettings.cs,73,/// 是否启用在线更新检查
ignore-comment,Models\AppSettings.cs,78,/// 更新配置地址
ignore-comment,Models\AppSettings.cs,83,/// 检查间隔天数
ignore-comment,Models\AppSettings.cs,88,/// 最近检查日期
ignore-comment,Models\AppSettings.cs,93,/// 有更新时是否显示更新内容
ignore-comment,Models\AppSettings.cs,99,/// 数据库设置
ignore-comment,Models\AppSettings.cs,104,/// 数据库文件路径
ignore-comment,Models\AppSettings.cs,110,/// 自动备份设置
ignore-comment,Models\AppSettings.cs,115,/// 是否启用
ignore-comment,Models\AppSettings.cs,120,/// 备份频率
ignore-comment,Models\AppSettings.cs,125,/// 备份时间
ignore-comment,Models\AppSettings.cs,130,/// 保留数量
ignore-comment,Models\AppSettings.cs,136,/// 单位设置
ignore-comment,Models\AppSettings.cs,141,/// 单位名称
ignore-comment,Models\AppSettings.cs,146,/// Logo路径
ignore-comment,Models\AppSettings.cs,152,/// 登录凭据设置
ignore-comment,Models\AppSettings.cs,157,/// 是否记住密码
ignore-comment,Models\AppSettings.cs,162,/// 账号
ignore-comment,Models\AppSettings.cs,167,/// 密码哈希（加密存储）
ignore-comment,Models\AppSettings.cs,173,/// 算法配置
ignore-comment,Models\AppSettings.cs,178,/// 算法程序路径（默认 Algorithm/gait_analysis.exe）
ignore-comment,Models\AppSettings.cs,183,/// 分析超时时间（分钟）
ignore-comment,Models\AppSettings.cs,188,/// 算法版本号
ignore-comment,Models\AppSettings.cs,193,/// 模型版本号
ignore-comment,Models\AppSettings.cs,198,/// 侧向相机与步道距离（m），算法必填参数
ignore-comment,Models\AppUpdateInfo.cs,4,/// 在线更新信息。
ignore-comment,Models\Department.cs,6,/// 科室模型
ignore-comment,Models\Department.cs,12,/// 科室ID
ignore-comment,Models\Department.cs,18,/// 科室名称
ignore-comment,Models\Department.cs,24,/// 科室代码
ignore-comment,Models\Department.cs,30,/// 科室描述
ignore-comment,Models\Department.cs,36,/// 科室电话
ignore-comment,Models\Department.cs,42,/// 创建时间
ignore-comment,Models\Department.cs,48,/// 更新时间
ignore-comment,Models\GaitParameters.cs,6,/// 步态参数模型
ignore-comment,Models\GaitParameters.cs,12,/// 参数ID
ignore-comment,Models\GaitParameters.cs,18,/// 测量记录ID
ignore-comment,Models\GaitParameters.cs,24,/// 步长 (cm) - 左脚
ignore-comment,Models\GaitParameters.cs,30,/// 步长 (cm) - 右脚
ignore-comment,Models\GaitParameters.cs,36,/// 跨步长 - 左脚（对应数据库 StepLengthLeft）
ignore-comment,Models\GaitParameters.cs,42,/// 跨步长 - 右脚（对应数据库 StepLengthRight）
ignore-comment,Models\GaitParameters.cs,48,/// 步频 (步/分钟)
ignore-comment,Models\GaitParameters.cs,54,/// 步速 (m/s)
ignore-comment,Models\GaitParameters.cs,60,/// 支撑相时间百分比 - 左脚 (%)
ignore-comment,Models\GaitParameters.cs,66,/// 支撑相时间百分比 - 右脚 (%)
ignore-comment,Models\GaitParameters.cs,72,/// 摆动相时间百分比 - 左脚 (%)
ignore-comment,Models\GaitParameters.cs,78,/// 摆动相时间百分比 - 右脚 (%)
ignore-comment,Models\GaitParameters.cs,84,/// 双支撑相时间百分比 (%)
ignore-comment,Models\GaitParameters.cs,90,/// 单支撑相时间百分比 (%)
ignore-comment,Models\GaitParameters.cs,96,/// 步态对称性指数
ignore-comment,Models\GaitParameters.cs,102,/// 原始数据JSON (用于存储详细的时间序列数据)
ignore-comment,Models\GaitParameters.cs,108,/// 创建时间
ignore,Models\GaitParameters.cs,113,#region 算法输出映射字段（新增）
ignore-comment,Models\GaitParameters.cs,116,/// 关联分析结果 ID（可选，向前兼容历史数据）
ignore-comment,Models\GaitParameters.cs,122,/// 步态周期时长 (s)
ignore-comment,Models\GaitParameters.cs,128,/// 站立相时间 (s)（原始值）
ignore-comment,Models\GaitParameters.cs,134,/// 摆动相时间 (s)（原始值）
ignore-comment,Models\GaitParameters.cs,140,/// 双支撑相时间 (s)（原始值）
ignore-comment,Models\GaitParameters.cs,146,/// 单支撑相时间 (s)（原始值）
ignore-comment,Models\GaitParameters.cs,152,/// 步长 (m)（算法原始单值）
ignore-comment,Models\GaitParameters.cs,158,/// 步幅 (m)（算法原始单值）
ignore-comment,Models\GaitParameters.cs,164,/// 步速 (m/s)（算法原始值）
ignore-comment,Models\GaitParameters.cs,172,/// 步宽 (cm)（忽略，不存在于当前数据库）
ignore-comment,Models\GaitParameters.cs,178,/// 步态周期时间 - 左脚 (秒)（忽略）
ignore-comment,Models\GaitParameters.cs,184,/// 步态周期时间 - 右脚 (秒)（忽略）
ignore-comment,Models\GaitParameters.cs,190,/// 步态变异系数（忽略）
ignore-comment,Models\GaitParameters.cs,196,/// 更新时间（忽略，当前数据库无此字段）
ignore-comment,Models\MeasurementRecord.cs,8,/// 测量记录模型
ignore-comment,Models\MeasurementRecord.cs,14,/// 记录ID
ignore-comment,Models\MeasurementRecord.cs,20,/// 患者ID
ignore-comment,Models\MeasurementRecord.cs,26,/// 患者信息（导航属性）
ignore-comment,Models\MeasurementRecord.cs,32,/// 操作员ID（对应数据库 UserId 字段）
ignore-comment,Models\MeasurementRecord.cs,38,/// 操作员信息（导航属性）
ignore-comment,Models\MeasurementRecord.cs,44,/// 测量日期时间
ignore-comment,Models\MeasurementRecord.cs,50,/// 测量状态
ignore-comment,Models\MeasurementRecord.cs,56,/// 视频文件路径（对应数据库 VideoPath 字段）
ignore-comment,Models\MeasurementRecord.cs,62,/// 测量持续时间 (秒)（对应数据库 Duration 字段）
ignore-comment,Models\MeasurementRecord.cs,68,/// 是否为游客数据
ignore-comment,Models\MeasurementRecord.cs,74,/// 备注
ignore-comment,Models\MeasurementRecord.cs,80,/// 创建时间
ignore-comment,Models\MeasurementRecord.cs,86,/// 更新时间
ignore-comment,Models\MeasurementRecord.cs,92,/// 步态参数ID（忽略，不存在于数据库）
ignore-comment,Models\MeasurementRecord.cs,98,/// 步态参数（导航属性）
ignore,Models\MeasurementRecord.cs,103,#region 测量评估模块扩展字段
ignore-comment,Models\MeasurementRecord.cs,106,/// 测量名称
ignore-comment,Models\MeasurementRecord.cs,112,/// 测量类型
ignore-comment,Models\MeasurementRecord.cs,118,/// 正面视频路径
ignore-comment,Models\MeasurementRecord.cs,124,/// 侧面视频路径
ignore-comment,Models\MeasurementRecord.cs,130,/// 视频规格
ignore-comment,Models\MeasurementRecord.cs,136,/// 步道长度 (米)
ignore-comment,Models\MeasurementRecord.cs,142,/// 导入策略（复制/引用）
ignore-comment,Models\MeasurementRecord.cs,148,/// 视频导入模式（导入/采集）
ignore-comment,Models\MeasurementRecord.cs,154,/// 当前分析阶段
ignore-comment,Models\MeasurementRecord.cs,160,/// 关键点分析完成
ignore-comment,Models\MeasurementRecord.cs,166,/// 事件分析完成
ignore-comment,Models\MeasurementRecord.cs,172,/// 运动学分析完成
ignore-comment,Models\MeasurementRecord.cs,178,/// 测量目录路径（相对路径）
ignore,Models\MeasurementRecord.cs,185,#region 辅助属性（非数据库字段）
ignore-comment,Models\MeasurementRecord.cs,188,/// 是否有正面视频
ignore-comment,Models\MeasurementRecord.cs,194,/// 是否有侧面视频
ignore-comment,Models\MeasurementRecord.cs,200,/// 是否有双视频（可进行分析）
ignore-comment,Models\MeasurementRecord.cs,206,/// 分析结果列表（导航属性，一次测量可关联多次分析结果）
ignore-comment,Models\MeasurementRecord.cs,212,/// 最新成功分析结果（导航属性）
ignore-comment,Models\NavigationItem.cs,7,/// 导航菜单项模型
ignore-comment,Models\NavigationItem.cs,12,/// 菜单项标识
ignore-comment,Models\NavigationItem.cs,18,/// 显示标题
ignore-comment,Models\NavigationItem.cs,24,/// 资源键（用于多语言）
ignore-comment,Models\NavigationItem.cs,30,/// 图标名称（Material Design Icon）
ignore-comment,Models\NavigationItem.cs,36,/// 是否选中
ignore-comment,Models\NavigationItem.cs,42,/// 是否启用
ignore-comment,Models\NavigationItem.cs,48,/// 对应的ViewModel类型名称
ignore-comment,Models\NavigationItem.cs,53,/// 从资源更新标题
ignore-comment,Models\NavigationItem.cs,69,// 如果找不到资源，保持原标题
ignore-comment,Models\Patient.cs,7,/// 患者模型
ignore-comment,Models\Patient.cs,13,/// 患者ID
ignore-comment,Models\Patient.cs,19,/// 姓名
ignore-comment,Models\Patient.cs,25,/// 性别
ignore-comment,Models\Patient.cs,31,/// 出生日期
ignore-comment,Models\Patient.cs,37,/// 电话
ignore-comment,Models\Patient.cs,43,/// 证件号
ignore-comment,Models\Patient.cs,49,/// 住院号
ignore-comment,Models\Patient.cs,55,/// 身高 (cm)
ignore-comment,Models\Patient.cs,61,/// 体重 (kg)
ignore-comment,Models\Patient.cs,67,/// 地址
ignore-comment,Models\Patient.cs,73,/// 病史
ignore-comment,Models\Patient.cs,79,/// 备注
ignore-comment,Models\Patient.cs,85,/// 状态
ignore-comment,Models\Patient.cs,91,/// 创建人ID
ignore-comment,Models\Patient.cs,97,/// 创建时间
ignore-comment,Models\Patient.cs,103,/// 更新时间
ignore-comment,Models\Patient.cs,109,/// 计算年龄
ignore-comment,Models\Patient.cs,125,/// 性别显示文本
must,Models\Patient.cs,128,"public string GenderDisplay => Gender == Gender.Male ? ""男"" : ""女"";"
ignore-comment,Models\Patient.cs,131,/// 身高显示文本
ignore-comment,Models\Report.cs,8,/// 报告模型
ignore-comment,Models\Report.cs,14,/// 报告ID
ignore-comment,Models\Report.cs,20,/// 测量记录ID
ignore-comment,Models\Report.cs,26,/// 测量记录（导航属性）
ignore-comment,Models\Report.cs,32,/// 患者ID
ignore-comment,Models\Report.cs,38,/// 患者信息（导航属性）
ignore-comment,Models\Report.cs,44,/// 创建者ID（对应数据库 UserId 字段）
ignore-comment,Models\Report.cs,50,/// 创建者（导航属性）
ignore-comment,Models\Report.cs,56,/// 报告编号
ignore-comment,Models\Report.cs,62,/// 报告标题
ignore-comment,Models\Report.cs,68,/// 报告日期
ignore-comment,Models\Report.cs,74,/// 医生意见
ignore-comment,Models\Report.cs,80,/// 报告状态
ignore-comment,Models\Report.cs,86,/// PDF文件路径
ignore-comment,Models\Report.cs,92,/// 分析结果ID
ignore-comment,Models\Report.cs,98,/// 报告配置快照
ignore-comment,Models\Report.cs,104,/// Word文件路径
ignore-comment,Models\Report.cs,110,/// 创建时间
ignore-comment,Models\Report.cs,116,/// 更新时间
ignore-comment,Models\Report.cs,121,// ============ 以下字段不在数据库中，用 IsIgnore 标记 ============
ignore-comment,Models\Report.cs,124,/// 测量记录ID（兼容旧属性名）
ignore-comment,Models\Report.cs,134,/// 主诉（忽略）
ignore-comment,Models\Report.cs,140,/// 现病史（忽略）
ignore-comment,Models\Report.cs,146,/// 检查结果（忽略）
ignore-comment,Models\Report.cs,152,/// 结论（忽略）
ignore-comment,Models\Report.cs,158,/// 医生建议（忽略）
ignore-comment,Models\Report.cs,164,/// 报告医生姓名（忽略）
ignore-comment,Models\Report.cs,170,/// 报告生成时间（兼容旧属性名）
ignore-comment,Models\Report.cs,180,/// 报告完成时间（忽略）
ignore-comment,Models\Report.cs,186,/// 打印时间（忽略）
ignore-comment,Models\Report.cs,191,// ============ 分析数据导航属性（不入库，报告增强用） ============
ignore-comment,Models\Report.cs,194,/// 运动学汇总（导航属性，从 AnalysisResult 加载）
